record_id,source_family,source_record_type,source_name,source_publisher,source_url,source_title,source_status,source_observed_date,agency,intervention_name,intervention_domain,procurement_stage,project_status_public,procurement_ref_public,tender_id_public,admin_letter_date,notice_date,bid_due_date,award_date,work_order_date,verified_start_date,verified_completion_date,amount_text_public,amount_band_inr,contractor_public,location_tokens,public_geography_scope,source_documents_named,source_document_links_json,source_evidence_short,date_quality,geocode_quality,lawful_use_boundary,source_limitations,related_record_ids
mcc_privacy_reduced_mcc_letter_lead_b387e032bfea,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b387e032bfea,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:procurement_contract_or_payment,environment_health,candidate_treatment_or_work_order_date,Active,,,2025-03-28,2025-03-28,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b387e032bfea
mcc_privacy_reduced_mcc_letter_lead_7445a6c33f95,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_7445a6c33f95,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,civic_event_or_public_meeting:meeting_review_or_governance,civic_event_or_public_meeting,candidate_governance_or_validation_date,Active,,,2025-04-01,2025-04-01,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_7445a6c33f95
mcc_privacy_reduced_mcc_letter_lead_51f49cb064b4,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_51f49cb064b4,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2025-04-03,2025-04-03,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_51f49cb064b4
mcc_privacy_reduced_mcc_letter_lead_c604a6a05985,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_c604a6a05985,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:repair_or_maintenance,road_transport_public_realm,candidate_treatment_or_work_order_date,Active,,,2025-04-03,2025-04-03,,,,,,,,,Kavoor,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_c604a6a05985
mcc_privacy_reduced_mcc_letter_lead_134dd563a552,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_134dd563a552,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:enforcement_notice_or_inspection,road_transport_public_realm,candidate_governance_or_validation_date,Active,,,2025-04-04,2025-04-04,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_134dd563a552
mcc_privacy_reduced_mcc_letter_lead_1ec406732ecd,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_1ec406732ecd,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:repair_or_maintenance,solid_waste_sanitation,candidate_treatment_or_work_order_date,Active,,,2025-04-04,2025-04-04,,,,,,,,,Pachanady,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_1ec406732ecd
mcc_privacy_reduced_mcc_letter_lead_497cf49d17ec,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_497cf49d17ec,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:complaint_or_request,road_transport_public_realm,candidate_complaint_request_or_context_date,File,,,2025-04-04,2025-04-04,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_497cf49d17ec
mcc_privacy_reduced_mcc_letter_lead_60ddbabf7ba1,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_60ddbabf7ba1,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2025-04-04,2025-04-04,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_60ddbabf7ba1
mcc_privacy_reduced_mcc_letter_lead_23e56c27f534,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_23e56c27f534,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:repair_or_maintenance,solid_waste_sanitation,candidate_treatment_or_work_order_date,Active,,,2025-04-07,2025-04-07,,,,,,,,,Pachanady,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_23e56c27f534
mcc_privacy_reduced_mcc_letter_lead_24fb5a85e634,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_24fb5a85e634,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2025-04-07,2025-04-07,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_24fb5a85e634
mcc_privacy_reduced_mcc_letter_lead_b5d80e89f7c7,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b5d80e89f7c7,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:complaint_or_request,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2025-04-07,2025-04-07,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b5d80e89f7c7
mcc_privacy_reduced_mcc_letter_lead_e476b91585c2,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_e476b91585c2,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,utilities_public_realm:complaint_or_request,utilities_public_realm,candidate_complaint_request_or_context_date,Active,,,2025-04-07,2025-04-07,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_e476b91585c2
mcc_privacy_reduced_mcc_letter_lead_19737ee1f8cc,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_19737ee1f8cc,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2025-04-09,2025-04-09,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_19737ee1f8cc
mcc_privacy_reduced_mcc_letter_lead_84358d9a06de,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_84358d9a06de,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:policy_relevant_register_entry,environment_health,candidate_complaint_request_or_context_date,Active,,,2025-04-09,2025-04-09,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_84358d9a06de
