document_id,source_record_id,source_title,source_family,source_url,parent_document_id,archive_entry_path,document_label,document_url,document_role,priority_score,file_extension,fetch_status,parse_status,page_count,rendered_page_count,text_char_count,table_count,archive_entry_count,money_amount_count,date_count,procurement_ref_count,location_token_count,review_priority,limitations
mscl_doc_b9705a9ab6609bfd_child_2e171feda6702c47,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181122_182046.jpg,20181122_182046.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181122_182046.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_3bfde6ea5093fdb4,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_165238.jpg,20181126_165238.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_165238.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_7d88562d1dfeca01,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171352.jpg,20181126_171352.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171352.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_e88d1f0fcef60aec,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171408.jpg,20181126_171408.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171408.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_d38c56a33cf9b302,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171715..jpg,20181126_171715..jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171715..jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_8f7a7b5dc0a0c98d,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171723.jpg,20181126_171723.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171723.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_b790bb0856c91815,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171745.jpg,20181126_171745.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171745.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_34c9cce7a0c94004,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171833.jpg,20181126_171833.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171833.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_d4276aa0c4b40b17,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_171920.jpg,20181126_171920.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_171920.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_b9705a9ab6609bfd_child_9f138f155a6237c5,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_b9705a9ab6609bfd,drawings1/WTE_2292_04_R_1.01 (R0) EXISTING FEATURES OF ROADS - 10_12_18/20181126_173337.jpg,20181126_173337.jpg,https://mangalurusmartcity.net/contents/6644044.76370851-118067.67366445.rar#archive-entry=drawings1/WTE_2292_04_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2010_12_18/20181126_173337.jpg,drawings,25,.jpg,archive_extracted,parsed,0,0,0,0,0,0,0,0,0,low,Image OCR disabled; use visual inspection for text-bearing images.
mscl_doc_ba9ef6d32fe335ad,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,,,Drawings4,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar,drawings,25,.rar,exists,archive_inventory_extracted,0,0,0,0,17,0,0,0,0,low,Archive contents were inventoried; parseable child files were extracted into linked child document records.
mscl_doc_ba9ef6d32fe335ad_child_f80ba207730ac93f,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7b.pdf,WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7b.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%207b.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,17598,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_f0822144ef0501a5,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.02 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7e Sheet-1.pdf,WTE_2292_04_R_6.02 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7e Sheet-1.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.02%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%207e%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,11551,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_5c1360f37b35ecb8,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.02 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7e Sheet-2.pdf,WTE_2292_04_R_6.02 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 7e Sheet-2.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.02%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%207e%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,7866,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_c9f9c559b5b4451d,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.03 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 12 Sheet-1.pdf,WTE_2292_04_R_6.03 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 12 Sheet-1.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.03%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2012%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,14262,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_8a0669f8eeb47983,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.03 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 12 Sheet-2.pdf,WTE_2292_04_R_6.03 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 12 Sheet-2.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.03%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2012%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,19765,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_2d81dc3c957f3d02,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-1.pdf,WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-1.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.04%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013a%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15661,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_1e71a822b49bb9fb,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-2.pdf,WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-2.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.04%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013a%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15483,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_495603fab4ef312d,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-3.pdf,WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-3.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.04%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013a%20Sheet-3.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,17524,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_6225b1ec18128c11,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-4.pdf,WTE_2292_04_R_6.04 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13a Sheet-4.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.04%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013a%20Sheet-4.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15292,0,0,1,1,0,1,low,
mscl_doc_ba9ef6d32fe335ad_child_4a6b2b9644c5c832,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-1.pdf,WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-1.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.05%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013b%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,17891,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_618d859048843ae3,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-2.pdf,WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-2.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.05%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013b%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15141,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_6ce0a64bc477d46e,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-3.pdf,WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-3.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.05%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013b%20Sheet-3.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,16514,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_4ea6f56fdd3c3512,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-4.pdf,WTE_2292_04_R_6.05 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 13b Sheet-4.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.05%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%2013b%20Sheet-4.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15925,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_4ee58518e7ca4cbd,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.06 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 6 Sheet-1.pdf,WTE_2292_04_R_6.06 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 6 Sheet-1.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.06%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%206%20Sheet-1.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,38817,0,0,1,1,0,2,low,
mscl_doc_ba9ef6d32fe335ad_child_5144901c97615abe,mscl_project_aeada954e2b08803,Smart Road 4,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/41,mscl_doc_ba9ef6d32fe335ad,drawings4/WTE_2292_04_R_6.01 (R0) PROPOSED UTILITY SERVICES OF ROADS - 10_12_18/WTE_2292_04_R_6.06 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 6 Sheet-2.pdf,WTE_2292_04_R_6.06 (R0) PROPOSED UTILITY SERVICES OF ROADS.dwg-Road 6 Sheet-2.pdf,https://mangalurusmartcity.net/contents/6977308.38646056-328127.683142527.rar#archive-entry=drawings4/WTE_2292_04_R_6.01%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS%20-%2010_12_18/WTE_2292_04_R_6.06%20%28R0%29%20PROPOSED%20UTILITY%20SERVICES%20OF%20ROADS.dwg-Road%206%20Sheet-2.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,27217,0,0,1,1,0,2,low,
mscl_doc_dc7dafaa75bda3ec,mscl_project_fe66f2c90356ef06,Pedestrian Plaza,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/22,,,Drawings,https://mangalurusmartcity.net/contents/7122932.573372-18972.7961096949.rar,drawings,25,.rar,exists,archive_inventory_extracted,0,0,0,0,12,0,0,0,0,low,Archive contents were inventoried; parseable child files were extracted into linked child document records.
mscl_doc_dc7dafaa75bda3ec_child_977d06de54e24d08,mscl_project_fe66f2c90356ef06,Pedestrian Plaza,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/22,mscl_doc_dc7dafaa75bda3ec,Drawings/ANNEXURE 1 ARCHITECTURAL LAYOUTS/TOWN HALL GARDEN & SUBWAY  PLAN & SECTIONS.pdf,TOWN HALL GARDEN & SUBWAY  PLAN & SECTIONS.pdf,https://mangalurusmartcity.net/contents/7122932.573372-18972.7961096949.rar#archive-entry=Drawings/ANNEXURE%201%20ARCHITECTURAL%20LAYOUTS/TOWN%20HALL%20GARDEN%20%26%20SUBWAY%20%20PLAN%20%26%20SECTIONS.pdf,annexure,55,.pdf,archive_extracted,parsed,1,1,4762,0,0,1,3,0,2,low,
mscl_doc_dc7dafaa75bda3ec_child_c21f3cf52fb6cecb,mscl_project_fe66f2c90356ef06,Pedestrian Plaza,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/22,mscl_doc_dc7dafaa75bda3ec,Drawings/ANNEXURE 1 ARCHITECTURAL LAYOUTS/TOWN HALL GARDEN & SUBWAY  PLAN .pdf,TOWN HALL GARDEN & SUBWAY  PLAN .pdf,https://mangalurusmartcity.net/contents/7122932.573372-18972.7961096949.rar#archive-entry=Drawings/ANNEXURE%201%20ARCHITECTURAL%20LAYOUTS/TOWN%20HALL%20GARDEN%20%26%20SUBWAY%20%20PLAN%20.pdf,annexure,55,.pdf,archive_extracted,parsed,1,1,3912,0,0,1,3,0,2,low,
mscl_doc_dc7dafaa75bda3ec_child_c5aa054246a954fd,mscl_project_fe66f2c90356ef06,Pedestrian Plaza,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/22,mscl_doc_dc7dafaa75bda3ec,Drawings/ANNEXURE 2 STRUCTURAL LAYOUTS/GENERAL ARRANGEMENT DRAWING FOR RETAINING WALL AT CLOCK TOWER-SHEET NO 01 OF 03.pdf,GENERAL ARRANGEMENT DRAWING FOR RETAINING WALL AT CLOCK TOWER-SHEET NO 01 OF 03.pdf,https://mangalurusmartcity.net/contents/7122932.573372-18972.7961096949.rar#archive-entry=Drawings/ANNEXURE%202%20STRUCTURAL%20LAYOUTS/GENERAL%20ARRANGEMENT%20DRAWING%20FOR%20RETAINING%20WALL%20AT%20CLOCK%20TOWER-SHEET%20NO%2001%20OF%2003.pdf,annexure,55,.pdf,archive_extracted,parsed,1,1,6801,0,0,0,2,0,1,low,
mscl_doc_dc7dafaa75bda3ec_child_a9a83253e9766b23,mscl_project_fe66f2c90356ef06,Pedestrian Plaza,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/22,mscl_doc_dc7dafaa75bda3ec,Drawings/ANNEXURE 2 STRUCTURAL LAYOUTS/GENERAL ARRANGEMENT DRAWING FOR RETAINING WALL AT CLOCK TOWER-SHEET NO 02 OF 03.pdf,GENERAL ARRANGEMENT DRAWING FOR RETAINING WALL AT CLOCK TOWER-SHEET NO 02 OF 03.pdf,https://mangalurusmartcity.net/contents/7122932.573372-18972.7961096949.rar#archive-entry=Drawings/ANNEXURE%202%20STRUCTURAL%20LAYOUTS/GENERAL%20ARRANGEMENT%20DRAWING%20FOR%20RETAINING%20WALL%20AT%20CLOCK%20TOWER-SHEET%20NO%2002%20OF%2003.pdf,annexure,55,.pdf,archive_extracted,parsed,1,1,5708,0,0,0,1,0,1,low,
